Price,AreaSqFt,Bedrooms,Bathrooms,AgeYears,LotSizeSqFt,GarageSpaces,Stories,Neighborhood,HouseStyle,HasPool,DistanceToCityKm,SchoolRating,Renovated
486200.0,2616.0,5,4.0,12,3182.0,1,1,Sunset Hills,Contemporary,0,9.6,4.0,0
244800.0,1513.0,3,2.0,97,2295.0,2,2,Maple Grove,Craftsman,0,3.1,9.0,0
196500.0,1023.0,2,1.0,40,800.0,1,1,Sunset Hills,Contemporary,0,7.1,4.0,0
131400.0,500.0,2,1.0,12,950.0,2,1,Oak Park,Colonial,0,22.3,,0
466500.0,2565.0,5,4.0,7,4766.0,2,3,Maple Grove,Ranch,0,8.9,6.0,0
90500.0,500.0,1,1.0,49,977.0,1,1,Maple Grove,Craftsman,0,4.2,8.0,0
230100.0,1357.0,2,1.0,8,981.0,1,2,Maple Grove,Colonial,0,0.3,3.0,0
249000.0,2112.0,4,3.0,4,2403.0,1,2,Industrial Quarter,Ranch,0,21.2,7.0,0
381500.0,2590.0,4,3.0,40,2665.0,1,2,Maple Grove,Contemporary,0,1.8,6.0,0
535400.0,2600.0,5,4.0,66,1669.0,0,1,Lakeview,Colonial,0,2.1,8.0,0
438500.0,1940.0,4,2.0,7,2555.0,1,2,Sunset Hills,Ranch,0,7.2,9.0,0
513400.0,2012.0,3,3.0,20,4157.0,1,2,Riverside Heights,Townhouse,1,22.0,7.0,0
548600.0,2623.0,5,5.0,1,3795.0,2,1,Lakeview,Colonial,0,4.1,6.0,0
476900.0,2164.0,5,4.0,13,2877.0,2,1,Oak Park,Ranch,0,5.5,,1
505300.0,1960.0,4,3.0,8,2528.0,3,2,Downtown Loft District,Ranch,0,4.4,8.0,0
753000.0,3318.0,5,4.0,15,4556.0,2,2,Riverside Heights,Ranch,0,7.9,6.0,1
216500.0,1564.0,4,2.0,41,2400.0,2,2,Industrial Quarter,Townhouse,0,0.7,5.0,0
348800.0,1288.0,1,1.0,12,800.0,1,1,Downtown Loft District,Contemporary,1,0.3,9.0,0
80200.0,500.0,1,1.0,6,800.0,1,2,Industrial Quarter,Townhouse,0,17.6,6.0,1
491900.0,2228.0,5,4.0,13,3800.0,2,2,Riverside Heights,Townhouse,0,0.3,5.0,1
293300.0,1684.0,3,1.0,8,2547.0,2,2,,Ranch,0,10.6,6.0,0
250900.0,1705.0,3,2.0,53,1698.0,3,2,Elm Street,Ranch,0,6.6,6.0,0
413500.0,1791.0,4,3.0,48,1599.0,2,1,Lakeview,Colonial,0,5.3,5.0,0
700700.0,2570.0,4,3.0,5,4181.0,2,1,Downtown Loft District,Townhouse,0,10.1,4.0,0
176900.0,1019.0,2,1.0,1,800.0,1,2,Maple Grove,Contemporary,0,0.7,5.0,0
262100.0,1257.0,2,1.0,12,1972.0,1,2,Sunset Hills,Craftsman,0,0.7,5.0,1
96900.0,1126.0,1,1.0,87,1959.0,1,1,Elm Street,Colonial,0,9.6,6.0,0
228300.0,1200.0,2,1.0,9,1787.0,1,1,Maple Grove,Ranch,1,7.9,7.0,0
418800.0,2226.0,4,3.0,22,2064.0,2,1,Oak Park,Contemporary,0,6.7,7.0,1
394600.0,2702.0,5,,13,3063.0,2,3,Elm Street,Colonial,0,1.7,5.0,0
216900.0,1702.0,3,3.0,20,1781.0,1,1,Industrial Quarter,Ranch,0,7.7,5.0,0
278500.0,912.0,2,2.0,2,1716.0,1,3,Downtown Loft District,Townhouse,0,0.9,5.0,0
231400.0,884.0,2,1.0,4,1717.0,0,1,Downtown Loft District,Townhouse,0,5.3,6.0,0
309300.0,1058.0,2,1.0,19,3040.0,2,3,Downtown Loft District,Townhouse,0,6.2,2.0,1
291600.0,2054.0,4,3.0,9,2880.0,2,2,Industrial Quarter,Craftsman,0,15.2,8.0,0
124300.0,1193.0,2,1.0,84,800.0,1,1,Elm Street,Townhouse,0,8.3,6.0,0
372300.0,2060.0,4,3.0,9,3298.0,3,1,Industrial Quarter,Colonial,1,4.6,7.0,0
273700.0,1061.0,2,2.0,3,934.0,2,2,Lakeview,Townhouse,0,4.0,5.0,0
304100.0,1336.0,3,2.0,5,1608.0,2,2,Lakeview,Ranch,0,5.3,7.0,0
337800.0,1973.0,5,3.0,2,3163.0,0,1,Maple Grove,Townhouse,1,8.9,6.0,0
240900.0,1107.0,2,1.0,13,2532.0,2,2,Lakeview,Contemporary,0,12.8,5.0,0
329100.0,3256.0,5,4.0,89,4933.0,3,1,Elm Street,Craftsman,0,26.9,4.0,0
458700.0,1954.0,4,3.0,11,1356.0,1,1,Riverside Heights,Contemporary,0,0.3,5.0,0
259500.0,1293.0,2,2.0,26,800.0,0,2,Oak Park,Townhouse,1,0.3,6.0,1
206200.0,1323.0,2,1.0,32,3091.0,2,3,Industrial Quarter,Colonial,0,0.3,7.0,0
301100.0,1431.0,3,2.0,3,1095.0,1,1,Maple Grove,Contemporary,1,2.6,8.0,0
292700.0,1288.0,3,1.0,1,2700.0,0,2,Riverside Heights,Craftsman,0,1.6,5.0,1
555900.0,2620.0,5,4.0,19,2298.0,1,1,Sunset Hills,Craftsman,0,5.7,7.0,1
499700.0,1915.0,4,2.0,9,1999.0,2,2,Riverside Heights,Townhouse,1,6.1,7.0,0
545400.0,2216.0,5,4.0,8,2762.0,2,2,Riverside Heights,Colonial,1,3.3,6.0,1
480900.0,1591.0,4,4.0,11,3001.0,2,3,Riverside Heights,Ranch,0,13.1,10.0,0
330400.0,1089.0,3,,35,1726.0,3,3,Riverside Heights,Ranch,0,2.6,5.0,0
391600.0,1995.0,3,2.0,13,1256.0,2,3,Oak Park,Contemporary,0,5.6,9.0,1
420600.0,2446.0,6,5.0,3,2646.0,3,1,Elm Street,Colonial,0,5.4,6.0,0
406300.0,1823.0,4,2.0,41,2801.0,1,2,Downtown Loft District,Colonial,0,22.0,3.0,1
271500.0,1771.0,2,1.0,5,3351.0,2,1,Industrial Quarter,Ranch,0,6.8,9.0,1
259900.0,1173.0,3,3.0,34,3038.0,0,3,Riverside Heights,Contemporary,0,7.3,3.0,1
437900.0,2229.0,5,4.0,15,3730.0,1,2,Oak Park,Ranch,0,9.7,8.0,0
622400.0,2821.0,5,4.0,7,4553.0,0,2,Lakeview,Colonial,0,5.5,6.0,0
313600.0,2050.0,4,3.0,5,2664.0,1,1,Industrial Quarter,Colonial,0,7.8,8.0,0
660800.0,2544.0,5,4.0,11,2111.0,2,2,Downtown Loft District,Ranch,0,3.3,7.0,0
700600.0,2606.0,5,4.0,11,4177.0,1,1,Riverside Heights,Colonial,1,8.6,7.0,0
666200.0,2821.0,6,4.0,3,4468.0,0,1,Sunset Hills,Craftsman,1,4.6,5.0,1
534600.0,3273.0,6,4.0,49,4944.0,2,1,Maple Grove,Ranch,0,4.1,,1
302400.0,1689.0,3,2.0,3,2908.0,1,2,Elm Street,Townhouse,1,0.3,4.0,0
292700.0,2303.0,4,3.0,6,2725.0,1,1,Industrial Quarter,Colonial,0,22.0,5.0,0
169500.0,1192.0,3,,16,2567.0,2,2,Industrial Quarter,Ranch,1,7.0,2.0,0
463200.0,2467.0,4,4.0,9,3949.0,0,1,Maple Grove,Contemporary,0,2.3,9.0,0
107500.0,614.0,2,2.0,54,800.0,0,2,Elm Street,Craftsman,0,2.4,8.0,0
564800.0,2378.0,3,2.0,7,3573.0,2,2,Sunset Hills,Colonial,0,3.0,6.0,0
336400.0,1877.0,5,4.0,22,3849.0,2,1,Maple Grove,Colonial,0,7.3,8.0,0
352400.0,1489.0,4,3.0,12,3191.0,2,1,Sunset Hills,Craftsman,0,3.2,7.0,1
325900.0,1282.0,3,2.0,4,1769.0,1,2,Sunset Hills,Craftsman,0,1.3,8.0,0
204700.0,1256.0,2,1.0,10,2459.0,1,1,Elm Street,Ranch,0,0.9,7.0,0
434800.0,,4,3.0,53,4825.0,1,1,Lakeview,Craftsman,0,1.7,4.0,0
391700.0,1966.0,3,2.0,4,2840.0,3,2,Oak Park,Craftsman,0,17.3,7.0,0
418600.0,2155.0,4,3.0,28,2034.0,2,2,Oak Park,Craftsman,0,11.8,8.0,0
226300.0,1276.0,2,2.0,24,2423.0,1,2,Elm Street,Townhouse,0,3.7,6.0,0
299800.0,2419.0,5,3.0,41,2394.0,3,3,Elm Street,Ranch,0,2.4,5.0,0
339300.0,1817.0,4,3.0,21,1955.0,1,2,Maple Grove,Colonial,0,1.7,7.0,0
241700.0,909.0,2,2.0,13,800.0,2,1,Sunset Hills,Colonial,1,0.3,6.0,0
222300.0,1051.0,1,1.0,37,3152.0,1,1,Lakeview,Colonial,0,19.6,5.0,0
293500.0,2033.0,4,2.0,26,3087.0,2,1,Industrial Quarter,Townhouse,0,3.0,8.0,1
375900.0,2204.0,4,3.0,33,2647.0,2,2,Elm Street,Colonial,0,10.7,9.0,0
433800.0,2207.0,3,2.0,20,2543.0,2,1,Riverside Heights,Townhouse,0,2.3,4.0,0
349700.0,1638.0,3,2.0,2,1134.0,3,1,Maple Grove,Colonial,0,2.7,,0
266900.0,2052.0,3,3.0,20,5337.0,0,1,Elm Street,Ranch,0,10.7,5.0,0
232700.0,1237.0,2,2.0,5,1679.0,2,1,Industrial Quarter,Contemporary,1,5.5,5.0,0
513100.0,1943.0,4,3.0,19,3686.0,2,3,Downtown Loft District,Craftsman,0,10.1,6.0,0
544100.0,2395.0,5,4.0,34,4190.0,1,2,Riverside Heights,Ranch,0,2.2,6.0,0
659000.0,3152.0,5,3.0,0,4612.0,1,1,Oak Park,Townhouse,0,8.7,7.0,0
248500.0,1394.0,3,2.0,23,800.0,1,1,Elm Street,Contemporary,0,3.2,8.0,0
559000.0,2164.0,5,4.0,11,2720.0,2,2,Lakeview,Ranch,0,13.3,6.0,1
400600.0,2516.0,5,4.0,15,4451.0,1,2,Elm Street,Craftsman,0,6.2,8.0,1
207600.0,1846.0,3,2.0,12,2075.0,1,2,Elm Street,Craftsman,0,29.6,4.0,0
337400.0,2556.0,5,4.0,72,3397.0,2,1,Industrial Quarter,Craftsman,0,0.3,7.0,0
489200.0,2213.0,4,3.0,17,1570.0,2,2,Lakeview,Craftsman,0,1.7,6.0,0
218800.0,1135.0,4,4.0,30,800.0,2,1,Industrial Quarter,Contemporary,0,7.0,6.0,0
325100.0,1372.0,3,2.0,8,1778.0,0,2,Lakeview,Contemporary,1,37.2,6.0,0
288200.0,1826.0,4,3.0,5,,2,1,Industrial Quarter,Craftsman,0,3.3,8.0,1
188400.0,1580.0,3,2.0,89,3045.0,3,1,Elm Street,Colonial,0,6.3,,0
184800.0,1130.0,3,2.0,17,800.0,3,2,Industrial Quarter,Townhouse,0,17.7,5.0,0
401500.0,2598.0,5,4.0,23,4007.0,2,1,Oak Park,Contemporary,0,2.0,6.0,1
319100.0,1631.0,3,2.0,20,1956.0,2,2,Sunset Hills,Craftsman,0,18.8,5.0,0
341900.0,1795.0,3,3.0,2,1329.0,0,2,Oak Park,Craftsman,0,18.4,8.0,0
505700.0,3632.0,7,5.0,3,4679.0,1,2,Industrial Quarter,Colonial,0,12.6,8.0,0
390700.0,1459.0,4,4.0,15,1413.0,1,1,Downtown Loft District,Ranch,0,6.4,7.0,0
241000.0,597.0,2,1.0,2,1167.0,3,2,Downtown Loft District,Ranch,0,11.5,9.0,0
309700.0,1605.0,3,2.0,16,2476.0,2,2,Oak Park,Townhouse,0,6.5,5.0,0
525700.0,1899.0,4,3.0,15,1835.0,2,1,Downtown Loft District,Townhouse,0,4.4,7.0,1
216800.0,973.0,1,1.0,11,1057.0,2,3,Oak Park,Colonial,0,2.5,6.0,0
517100.0,2622.0,5,4.0,9,3471.0,2,2,Oak Park,Townhouse,0,8.1,6.0,0
582700.0,2459.0,3,3.0,31,2558.0,2,3,Lakeview,Colonial,1,0.6,8.0,1
567700.0,2340.0,4,3.0,10,3086.0,3,1,Riverside Heights,Colonial,0,1.4,9.0,1
384300.0,1926.0,4,4.0,46,2792.0,2,2,Oak Park,Craftsman,0,0.3,10.0,0
65800.0,620.0,1,1.0,73,800.0,2,2,Industrial Quarter,Townhouse,0,5.1,6.0,0
139500.0,500.0,2,2.0,36,1244.0,1,2,Oak Park,Colonial,0,0.3,9.0,0
697400.0,2474.0,4,3.0,2,3136.0,1,1,Riverside Heights,Colonial,0,8.8,10.0,1
450200.0,1847.0,5,3.0,7,2812.0,2,1,Lakeview,Craftsman,0,19.8,8.0,0
212200.0,990.0,3,2.0,6,800.0,2,2,Elm Street,Craftsman,0,0.3,10.0,0
497100.0,2530.0,5,4.0,26,3901.0,0,2,Oak Park,Ranch,0,16.8,6.0,0
326000.0,1855.0,4,3.0,23,2591.0,3,1,Maple Grove,Colonial,0,20.3,10.0,0
213800.0,959.0,2,1.0,22,1958.0,0,1,Lakeview,Craftsman,0,2.9,8.0,0
560800.0,2025.0,5,4.0,24,3427.0,2,2,Riverside Heights,Ranch,0,4.4,5.0,0
249000.0,1476.0,2,3.0,17,2112.0,2,2,Elm Street,Townhouse,0,1.0,7.0,0
150200.0,500.0,1,2.0,17,978.0,2,2,Oak Park,Ranch,0,3.0,7.0,0
391800.0,1963.0,4,2.0,20,2332.0,3,1,Oak Park,Ranch,0,2.7,3.0,0
392400.0,1526.0,2,2.0,9,2140.0,3,1,Sunset Hills,Contemporary,0,2.3,10.0,0
388300.0,1929.0,4,3.0,8,3093.0,2,1,Maple Grove,Colonial,0,5.8,6.0,0
603900.0,2521.0,5,4.0,6,3917.0,0,1,Riverside Heights,Contemporary,0,8.0,9.0,0
113100.0,781.0,2,1.0,55,825.0,2,3,Maple Grove,Craftsman,0,13.4,4.0,0
96600.0,507.0,1,1.0,14,1766.0,0,2,Elm Street,Contemporary,0,4.1,7.0,0
608200.0,2541.0,5,4.0,15,3246.0,2,1,Riverside Heights,Colonial,0,7.8,4.0,0
463400.0,3295.0,5,4.0,11,4164.0,3,1,Elm Street,Craftsman,0,0.9,7.0,0
132300.0,779.0,2,2.0,10,1610.0,0,1,Elm Street,Ranch,0,1.3,5.0,0
353800.0,1481.0,4,2.0,7,2544.0,0,1,Riverside Heights,Contemporary,0,10.3,10.0,0
570400.0,2156.0,4,3.0,0,2390.0,2,1,Downtown Loft District,Colonial,0,20.9,6.0,0
284600.0,1583.0,3,3.0,23,2118.0,2,1,Industrial Quarter,Ranch,1,6.8,8.0,0
271600.0,1629.0,3,2.0,9,1331.0,2,3,Industrial Quarter,Craftsman,1,1.4,6.0,1
604500.0,2132.0,4,3.0,0,4149.0,1,2,Riverside Heights,Contemporary,0,5.3,9.0,1
154800.0,1407.0,3,2.0,93,2525.0,3,1,Elm Street,Craftsman,0,8.8,6.0,0
325200.0,1409.0,2,,9,2141.0,2,2,Sunset Hills,Craftsman,0,1.8,7.0,0
320300.0,1378.0,2,1.0,9,2431.0,3,1,Oak Park,Ranch,0,4.4,8.0,0
223800.0,1661.0,2,1.0,6,800.0,1,2,Elm Street,Townhouse,0,1.9,4.0,1
463000.0,1776.0,3,3.0,11,2389.0,2,2,Lakeview,Townhouse,0,7.9,10.0,1
257100.0,1252.0,2,1.0,21,2670.0,0,1,Riverside Heights,Ranch,0,4.7,9.0,0
205200.0,1326.0,2,2.0,10,1801.0,2,1,Maple Grove,Contemporary,0,44.5,9.0,1
434300.0,1937.0,6,4.0,7,3361.0,2,1,Oak Park,Colonial,0,2.7,10.0,0
216400.0,1495.0,2,1.0,8,1866.0,1,2,Industrial Quarter,Ranch,0,5.2,5.0,0
150300.0,500.0,1,1.0,3,2057.0,2,1,Lakeview,Craftsman,0,7.7,5.0,0
220900.0,1430.0,1,1.0,65,,1,2,Sunset Hills,Colonial,1,14.8,5.0,0
214400.0,1197.0,2,1.0,15,1892.0,2,2,Maple Grove,Craftsman,0,19.0,7.0,0
571400.0,2153.0,4,3.0,3,3149.0,2,1,Riverside Heights,Colonial,1,1.6,5.0,0
366400.0,1935.0,2,1.0,26,2660.0,2,1,Lakeview,Townhouse,0,21.8,6.0,0
266000.0,1028.0,2,1.0,18,800.0,3,2,Sunset Hills,Colonial,0,10.5,3.0,0
126400.0,601.0,1,1.0,22,800.0,3,1,Maple Grove,Craftsman,0,2.7,4.0,0
181900.0,851.0,1,1.0,15,1998.0,1,3,Maple Grove,Ranch,0,0.3,10.0,0
484500.0,2126.0,4,4.0,7,3195.0,0,1,Lakeview,Townhouse,0,2.7,7.0,0
524100.0,2789.0,5,4.0,4,4060.0,2,1,Elm Street,Craftsman,0,7.4,8.0,1
434800.0,1564.0,3,2.0,1,2984.0,2,1,Riverside Heights,Ranch,1,20.9,6.0,1
519600.0,2621.0,5,4.0,19,,3,2,Maple Grove,Townhouse,1,0.3,5.0,0
455500.0,1850.0,3,2.0,19,2917.0,0,2,Lakeview,Colonial,0,8.6,8.0,1
314700.0,1635.0,4,3.0,16,2352.0,3,1,Elm Street,Contemporary,1,6.3,6.0,0
134700.0,703.0,1,1.0,10,1743.0,1,1,Elm Street,Townhouse,0,2.1,5.0,1
330700.0,1271.0,2,2.0,7,2135.0,0,3,Lakeview,Townhouse,0,5.1,8.0,1
611500.0,2356.0,4,3.0,17,3489.0,3,2,Riverside Heights,Townhouse,0,1.5,8.0,0
358700.0,1603.0,3,2.0,3,,2,1,Oak Park,Ranch,0,1.6,5.0,0
216600.0,1396.0,3,2.0,17,2432.0,2,2,Elm Street,Ranch,0,12.4,5.0,0
320000.0,1559.0,2,2.0,38,2843.0,2,2,Sunset Hills,Craftsman,1,2.3,3.0,0
510200.0,2100.0,3,1.0,4,3869.0,3,2,Downtown Loft District,Townhouse,0,29.9,6.0,1
377200.0,3010.0,5,4.0,5,4815.0,1,1,Industrial Quarter,Colonial,0,33.6,8.0,0
220100.0,1770.0,3,3.0,5,2661.0,1,1,Elm Street,Ranch,0,12.1,8.0,0
313400.0,1588.0,3,3.0,1,2137.0,1,1,Maple Grove,Townhouse,0,3.9,8.0,0
430400.0,3001.0,6,3.0,90,3938.0,2,2,Elm Street,Contemporary,0,6.2,10.0,0
851600.0,2794.0,5,4.0,36,4721.0,1,2,Downtown Loft District,Townhouse,1,2.2,6.0,1
256100.0,1063.0,2,1.0,18,1790.0,2,1,Riverside Heights,Ranch,0,2.2,10.0,0
401900.0,1865.0,2,2.0,0,3267.0,2,1,Sunset Hills,Ranch,0,0.6,8.0,0
149300.0,866.0,2,2.0,32,,2,2,Elm Street,Craftsman,0,17.0,8.0,0
476900.0,2293.0,4,3.0,0,2651.0,1,1,Lakeview,Townhouse,0,2.9,6.0,0
261100.0,2097.0,4,3.0,29,1263.0,0,2,Maple Grove,Contemporary,0,16.9,8.0,1
222700.0,933.0,1,1.0,2,2130.0,2,2,Lakeview,Craftsman,0,7.9,6.0,0
310600.0,2009.0,3,1.0,27,4760.0,3,3,Elm Street,Contemporary,0,6.0,8.0,0
482500.0,2664.0,6,4.0,22,2999.0,0,1,Maple Grove,Colonial,0,0.7,6.0,1
147000.0,1002.0,1,1.0,16,1633.0,2,2,Maple Grove,Townhouse,0,21.5,5.0,0
658400.0,2928.0,6,5.0,15,3488.0,3,1,Riverside Heights,Ranch,0,4.1,9.0,0
399000.0,2837.0,4,3.0,4,3434.0,2,2,Industrial Quarter,Colonial,0,3.5,5.0,1
342300.0,2044.0,3,2.0,20,3736.0,1,2,Maple Grove,Townhouse,0,2.0,7.0,0
517700.0,2394.0,3,3.0,2,3644.0,1,1,Sunset Hills,Ranch,0,2.0,9.0,1
360800.0,2235.0,4,3.0,43,2786.0,1,1,Oak Park,Contemporary,0,6.1,6.0,0
316700.0,1289.0,3,2.0,19,2320.0,0,1,Sunset Hills,Craftsman,0,1.0,6.0,1
293300.0,1819.0,3,3.0,48,2876.0,3,1,Oak Park,Contemporary,0,29.2,6.0,0
242600.0,2021.0,3,2.0,44,3756.0,3,2,Industrial Quarter,Townhouse,0,14.5,,0
244900.0,1411.0,4,3.0,13,1943.0,2,1,Industrial Quarter,Townhouse,0,0.9,7.0,0
359700.0,2686.0,5,3.0,53,4471.0,2,1,Industrial Quarter,Colonial,0,14.2,7.0,1
649900.0,2604.0,5,4.0,5,3587.0,0,2,Downtown Loft District,Colonial,0,1.9,9.0,0
218400.0,871.0,1,1.0,21,2713.0,2,1,Sunset Hills,Colonial,0,8.8,10.0,0
324600.0,2398.0,4,3.0,28,1402.0,1,2,Elm Street,Townhouse,0,9.6,6.0,0
473700.0,1933.0,3,2.0,5,3277.0,2,3,Riverside Heights,Ranch,0,20.1,7.0,0
198300.0,1129.0,1,1.0,35,1398.0,3,1,Elm Street,Townhouse,1,3.3,10.0,0
337700.0,1681.0,3,2.0,16,2944.0,2,1,Sunset Hills,Craftsman,0,3.8,6.0,0
392300.0,2385.0,4,3.0,28,3674.0,2,2,Elm Street,Townhouse,1,1.1,7.0,1
352500.0,1594.0,3,2.0,12,3709.0,2,1,Oak Park,Townhouse,1,8.2,8.0,0
333900.0,1943.0,3,2.0,8,3501.0,2,2,Elm Street,Contemporary,1,2.3,8.0,0
600400.0,2106.0,4,2.0,2,3163.0,2,3,Downtown Loft District,Craftsman,0,14.5,8.0,0
328500.0,1269.0,3,3.0,23,1624.0,2,2,Lakeview,Craftsman,0,15.6,8.0,0
312500.0,1290.0,2,1.0,0,800.0,0,2,Riverside Heights,Townhouse,0,17.3,7.0,0
357700.0,1700.0,4,4.0,62,2387.0,1,2,Sunset Hills,Townhouse,0,9.6,3.0,1
241900.0,1456.0,3,2.0,64,997.0,2,2,Oak Park,Contemporary,0,10.0,6.0,0
246900.0,827.0,3,2.0,51,1527.0,3,3,Sunset Hills,Contemporary,0,8.9,9.0,1
328100.0,2128.0,4,4.0,16,3734.0,3,2,Industrial Quarter,Colonial,0,19.5,7.0,0
264900.0,1049.0,3,2.0,10,1216.0,2,1,Sunset Hills,Ranch,0,12.2,7.0,0
136200.0,867.0,2,1.0,34,1126.0,2,2,Industrial Quarter,Townhouse,0,4.1,6.0,0
417000.0,1785.0,4,2.0,14,3821.0,3,1,Lakeview,Contemporary,0,1.2,7.0,1
197500.0,1365.0,3,2.0,38,2220.0,1,1,Elm Street,Craftsman,0,4.7,7.0,0
474100.0,2336.0,6,5.0,40,2869.0,2,1,Oak Park,Contemporary,0,12.1,6.0,0
406700.0,2311.0,3,3.0,9,3197.0,2,2,Maple Grove,Contemporary,0,4.0,6.0,0
454000.0,3161.0,7,5.0,10,5897.0,1,1,Industrial Quarter,Ranch,1,12.0,6.0,0
354700.0,1145.0,2,1.0,13,1423.0,2,2,Downtown Loft District,Colonial,1,2.4,6.0,1
521600.0,2536.0,4,3.0,10,1852.0,3,2,Lakeview,Craftsman,0,5.1,,0
352500.0,1784.0,4,3.0,8,2817.0,2,2,Oak Park,Colonial,0,12.8,8.0,0
106600.0,500.0,1,1.0,2,800.0,1,2,Maple Grove,Contemporary,0,17.5,6.0,0
391700.0,2101.0,5,4.0,42,,1,1,Oak Park,Craftsman,0,17.3,7.0,0
342600.0,1981.0,3,2.0,2,2824.0,2,1,Maple Grove,Townhouse,0,3.5,7.0,0
317400.0,2006.0,4,3.0,18,4999.0,1,1,Industrial Quarter,Townhouse,0,0.3,8.0,0
542700.0,2867.0,5,4.0,17,5047.0,1,1,Sunset Hills,Ranch,0,4.2,6.0,0
434800.0,2045.0,4,4.0,42,2495.0,2,3,Riverside Heights,Colonial,0,14.5,6.0,0
196100.0,1095.0,2,1.0,19,1079.0,2,2,Oak Park,Colonial,0,12.2,7.0,0
691600.0,2270.0,5,4.0,10,2552.0,0,3,Downtown Loft District,Colonial,0,9.4,9.0,1
453600.0,2055.0,2,1.0,24,1692.0,2,2,Riverside Heights,Townhouse,0,15.1,8.0,0
299800.0,2262.0,3,2.0,2,2931.0,2,1,Maple Grove,Craftsman,0,8.8,5.0,0
654900.0,2677.0,5,4.0,56,3305.0,2,2,Lakeview,Townhouse,1,3.2,6.0,1
444500.0,2341.0,5,4.0,22,2029.0,1,3,Oak Park,Contemporary,0,17.8,7.0,0
312700.0,2102.0,3,3.0,46,1693.0,0,2,Oak Park,Townhouse,0,5.1,4.0,0
313300.0,2280.0,3,2.0,5,2688.0,2,2,Maple Grove,Townhouse,0,13.8,5.0,0
616000.0,2259.0,6,4.0,10,3435.0,3,1,Riverside Heights,Craftsman,0,2.7,4.0,1
317600.0,1606.0,3,2.0,1,1974.0,1,3,Oak Park,Craftsman,0,4.9,6.0,0
441400.0,1989.0,4,3.0,20,3736.0,2,2,Lakeview,Ranch,0,21.1,6.0,0
473400.0,2209.0,4,3.0,26,2915.0,3,1,Lakeview,Colonial,0,5.1,5.0,0
274000.0,1389.0,2,,5,2939.0,2,1,Elm Street,Craftsman,1,3.7,5.0,0
154800.0,1146.0,2,1.0,24,1739.0,2,3,Industrial Quarter,Contemporary,0,2.2,6.0,0
430200.0,2983.0,7,5.0,28,4861.0,2,1,Industrial Quarter,Contemporary,0,0.4,6.0,0
271500.0,1398.0,2,1.0,15,1057.0,1,2,Oak Park,Ranch,0,10.5,6.0,0
205100.0,805.0,1,1.0,19,800.0,1,2,Riverside Heights,Contemporary,1,9.9,6.0,0
515900.0,2785.0,6,4.0,8,4155.0,2,2,Maple Grove,Contemporary,0,7.4,7.0,0
212000.0,884.0,1,2.0,28,800.0,2,1,Sunset Hills,Ranch,0,7.4,6.0,0
272900.0,1334.0,2,2.0,22,987.0,2,1,Lakeview,Colonial,0,0.3,8.0,0
326200.0,1478.0,2,2.0,45,3387.0,2,2,Maple Grove,Ranch,1,4.2,10.0,1
276200.0,2014.0,4,3.0,6,4131.0,2,1,Industrial Quarter,Ranch,0,7.5,8.0,1
338500.0,1561.0,3,2.0,27,1358.0,2,1,Sunset Hills,Colonial,0,22.5,8.0,0
431000.0,2437.0,4,3.0,40,1979.0,2,1,Sunset Hills,Craftsman,0,2.0,7.0,0
124400.0,690.0,2,2.0,15,800.0,1,1,Maple Grove,Contemporary,0,4.1,3.0,0
438900.0,2176.0,4,3.0,25,1383.0,3,1,Sunset Hills,Contemporary,0,13.6,4.0,0
503000.0,2357.0,5,4.0,30,2585.0,0,2,Downtown Loft District,Ranch,0,7.9,5.0,0
506200.0,2917.0,6,4.0,36,4437.0,3,2,Elm Street,Townhouse,1,6.5,4.0,1
431300.0,1890.0,4,3.0,1,2563.0,2,1,Oak Park,Colonial,0,1.8,7.0,0
439800.0,1726.0,3,3.0,3,2472.0,1,1,Lakeview,Craftsman,1,11.8,6.0,0
212300.0,1447.0,3,2.0,15,3748.0,2,2,Industrial Quarter,Craftsman,0,4.2,7.0,1
583100.0,2725.0,5,4.0,9,3294.0,1,2,Lakeview,Contemporary,0,0.3,9.0,0
653100.0,3304.0,7,5.0,64,3712.0,2,2,Sunset Hills,Contemporary,0,9.7,6.0,0
507800.0,2526.0,4,3.0,22,2252.0,2,2,Sunset Hills,Ranch,0,14.8,5.0,0
309700.0,2072.0,4,3.0,9,3372.0,1,2,Industrial Quarter,Townhouse,0,2.2,5.0,0
338000.0,1897.0,4,3.0,8,3237.0,1,1,Oak Park,Townhouse,0,13.2,3.0,0
423400.0,2282.0,4,4.0,24,4359.0,1,2,Sunset Hills,Contemporary,0,27.4,7.0,0
387100.0,2028.0,5,3.0,16,2345.0,2,1,Elm Street,Townhouse,1,10.6,,0
258100.0,1168.0,3,3.0,10,1934.0,0,1,Oak Park,Craftsman,0,18.3,10.0,0
347000.0,1487.0,3,1.0,19,2026.0,2,2,Lakeview,Contemporary,0,4.0,7.0,0
264700.0,1265.0,3,,2,3048.0,2,1,Oak Park,Craftsman,0,12.2,5.0,0
409300.0,2057.0,5,4.0,29,2953.0,0,2,Oak Park,Colonial,0,10.2,4.0,1
272000.0,1840.0,3,2.0,11,3377.0,2,3,Industrial Quarter,Contemporary,0,10.7,5.0,0
638600.0,3048.0,6,4.0,6,3787.0,3,2,Sunset Hills,Craftsman,0,2.2,7.0,0
